Run ID,Month_0_Ratio,Month_1_Ratio,Month_2_Ratio,Month_3_Ratio,Month_4_Ratio,Month_5_Ratio,Month_6_Ratio,Month_7_Ratio,Month_8_Ratio,Month_9_Ratio,Month_10_Ratio,Month_11_Ratio,Month_12_Ratio,Month_13_Ratio,Month_14_Ratio,Month_15_Ratio,Month_16_Ratio,Month_17_Ratio,Month_18_Ratio,Month_19_Ratio,Month_20_Ratio,Month_21_Ratio,Month_22_Ratio,Month_23_Ratio,Month_24_Ratio,Month_25_Ratio,Month_26_Ratio,Month_27_Ratio,Month_28_Ratio,Month_29_Ratio,Month_30_Ratio,Month_31_Ratio,Month_32_Ratio,Month_33_Ratio,Month_34_Ratio,Month_35_Ratio
10,28.14300847457627,25.393866020984664,26.227164416203337,25.359327217125383,25.788188976377953,23.94104642593957,23.26751592356688,22.8062015503876,21.52,22.43173943173943,20.435361216730037,20.858151476251603,20.727390180878555,20.413992297817714,19.268395657418576,19.25526791089705,18.62485414235706,18.83716814159292,17.775127768313457,18.161031518624643,17.90403180011357,18.50439367311072,17.091108671789243,17.25792349726776,17.263796909492275,16.615343633457645,17.19277108433735,16.407563025210084,15.453266331658291,15.90843621399177,15.56821665815023,15.063703703703704,14.660449545671927,14.424845898530108,14.169302325581395,14.422966507177033
11,13.378797083839611,12.230684326710817,13.137701277068295,12.80911528150134,12.85465432770822,12.773770491803278,12.283790781978249,12.290084388185655,11.915687276443537,12.353407290015848,11.399804973183812,11.80667663178874,11.802945657694261,11.760427263479146,10.983498349834983,11.410106899902818,11.083926031294453,11.011786892975012,10.791958859280037,11.139512661251791,11.059438896814076,11.125539051269765,10.590573012939002,10.565414214576732,10.861647058823529,10.587619481110606,10.76389526871842,10.845939675174014,10.125889679715302,10.595052679798442,10.408925318761383,10.281614349775785,10.181535730137595,9.795795795795796,9.671452702702704,9.676206749252456
12,28.949670461354103,25.734775641025642,28.166949152542372,28.090528080469404,27.251851851851853,25.95889328063241,24.84407796101949,25.48515625,24.227272727272727,25.301550387596897,23.240569395017793,23.254609929078015,23.51988430947216,23.291424418604652,21.5016655562958,21.993877551020407,21.232849604221634,21.550734312416555,20.43568196509373,21.005893909626717,20.457769181173436,20.791802212101498,19.446979038224413,19.459623557984212,19.503094059405942,19.537654320987656,20.235219326128416,19.211550151975683,18.469678953626634,19.15525672371638,18.09026963657679,18.06736965436438,18.00406976744186,16.933993399339933,17.04630650496141,17.041852678571427
13,23.110205831903944,20.552543984783643,21.265147842947165,20.915954415954417,20.63817663817664,19.63777372262774,19.27846975088968,18.824801412180054,17.694872863693206,18.19096334185848,16.814110186286168,16.694835680751172,16.985921158487532,16.927206181374544,15.777567975830816,15.462222222222222,15.425445103857566,15.200656694636994,14.34816384180791,14.677650429799426,14.384288747346073,14.545811051693404,13.869729173808707,13.732929700639085,13.675306957708049,13.417980543441798,13.595665424991534,13.114802631578947,12.346925972396487,12.764193548387096,12.278761061946902,12.123518402994385,11.631248129302604,11.571814903846153,11.593281343731254,11.464446444644464
14,26.25175202156334,23.653211009174314,25.082417582417584,24.971066907775768,25.03107861060329,23.67221735319895,22.526315789473685,22.632020117351214,21.945484133441823,22.74557708508846,20.815931941221965,20.595454545454544,20.83125972006221,21.045741324921135,19.25862068965517,19.741202346041057,19.364553314121036,19.162142857142857,18.53361344537815,19.066145092460882,18.70484891075193,19.017895490336436,17.809362279511532,17.841227484989993,18.15652768284347,17.222511385816524,18.259562841530055,17.398688524590163,16.58248081841432,17.193315858453474,16.846952010376135,16.720257234726688,15.909146341463414,15.491332934847579,15.006340057636887,15.463018641010223
15,36.3202657807309,33.360986547085204,33.88266953713671,34.30952380952381,32.77638453500523,31.41792547834844,29.78902554399243,29.840077071290946,28.176524112829846,29.570342205323193,26.303236797274277,26.81646655231561,27.207964601769913,26.553043478260868,24.423137876386686,25.051136363636363,24.797113071371292,24.813709677419354,23.429566563467493,23.857142857142858,23.55752895752896,23.74321179208689,21.9455732946299,22.16329479768786,22.21824817518248,21.202787456445993,22.54860088365243,21.28780487804878,20.151006711409394,20.98815331010453,20.276797829036635,19.881333333333334,19.393294648613796,18.553894080996884,18.319461444308445,18.83386378103119
16,31.110696517412936,28.117236024844722,30.721991701244814,30.611522633744855,29.429712460063897,28.26377036462374,27.034508076358296,27.827956989247312,26.09320809248555,26.986577181208055,24.95721187025535,24.89910775566232,25.179271708683473,24.45781466113416,22.89483870967742,23.774064171122994,22.65794511805999,22.891822279459113,21.72732958098812,22.13505025125628,21.935768261964736,22.259093809827696,20.706235011990408,20.386231038506416,20.675075075075075,20.24148061104583,21.408781694495982,20.04020979020979,19.628123184195235,20.276456599286565,18.97903682719547,19.07057484348321,18.81344537815126,17.74866879659212,17.85989304812834,17.921038399134666
17,23.616681455190772,20.82688927943761,22.562280701754386,22.156410256410258,21.88074957410562,21.096265560165975,20.33623417721519,20.665036674816626,19.88722397476341,20.599512591389114,18.624724061810156,18.78497790868925,18.87593984962406,19.525370804059328,17.755665722379604,17.967329545454547,17.479861111111113,17.426694329183956,16.854223433242506,17.47071129707113,17.205252246026262,17.693732193732195,16.16184210526316,16.098709677419354,16.989033584647018,15.83918315252074,16.89136302294197,16.00578034682081,15.476160203432931,15.82443729903537,15.564773452456924,15.502219403931516,15.098574085554867,14.399762752075919,14.298059964726631,14.439712057588482
18,17.348425893172976,15.218649517684888,17.206244864420707,16.384316770186334,16.19891640866873,15.983808789514264,15.548554484803558,15.729277566539924,14.870827285921626,15.763457164518575,14.014266304347826,14.57122905027933,14.398174157303371,14.936263736263736,13.46006600660066,14.23314993122421,13.660239361702128,13.574933687002652,13.256596306068602,13.62516733601071,13.614617940199336,13.95103448275862,12.774152271273193,12.74108818011257,13.415722851432378,12.626558603491272,13.097435897435897,12.79711959924859,12.370716510903426,12.490648379052368,12.579974811083124,12.632081476766391,12.296364756623536,11.683992911990549,11.580023364485982,11.556342182890855
19,74.78457446808511,65.1891891891892,65.03770491803279,63.0824088748019,58.101620029455084,54.45174825174825,50.50706033376123,51.92101740294511,44.157534246575345,45.686619718309856,43.08120133481646,41.89677419354839,42.31428571428572,40.14646996838778,38.570996978851966,38.7248730964467,36.44933078393881,35.74625468164794,32.679721496953874,34.02331838565022,32.650173611111114,32.57899305555556,30.126919967663703,30.90990990990991,28.900698215671063,28.02943396226415,29.52373417721519,27.645522388059703,25.85198300283286,27.57957957957958,25.244769874476987,24.3813046402152,24.335341365461847,23.428106701366296,22.926984126984127,23.23027166882277
20,26.50174621653085,23.912371134020617,25.744520547945207,25.329979879275655,25.002005347593585,24.233289646133684,23.016039481801357,23.35936507936508,21.904109589041095,22.76252319109462,21.295072463768115,21.085240274599542,21.49559082892416,20.78728323699422,19.42127888232133,20.157366071428573,19.573832790445167,19.29051172707889,18.36967808930426,18.87125591171834,18.543364681295717,18.6875,17.806955645161292,17.637308263236022,17.720262096774192,17.502737680438027,17.884439939178915,17.09512195121951,16.302226432970155,17.140748031496063,16.49831162566329,16.15054270882492,15.859389454209065,15.207496653279787,15.202222222222222,15.1930848675348
21,8.444123528104866,8.108376068376069,8.497607655502392,8.39054054054054,8.368618107556161,8.359273225917038,8.13733905579399,7.971043106284962,7.817413905133203,8.056894243641231,7.786948176583493,8.073719008264463,7.947731755424063,7.931757656458056,7.746515397082658,7.7508038585209,7.737641357027464,7.685019206145967,7.446027223805001,7.68626817447496,7.524952621604548,7.548181238034461,7.295668549905838,7.5,7.404867256637168,7.24222837796245,7.425086018142008,7.510223642172524,7.261456371625863,7.524315619967794,7.349872773536895,7.179174484052533,7.21125,6.987179487179487,6.8987951807228916,6.94995422642661
22,17.658454647256438,16.133457769482035,16.894510739856802,16.731638418079097,16.414997671169072,16.366322701688556,15.692719964269763,15.43705357142857,14.514477549307596,15.563872702823845,14.238799835593918,14.308545603944125,14.895168248490078,14.554319931565441,13.489126136812969,13.627833001988071,13.413060582218725,13.479732388823297,12.632830188679245,13.14385150812065,12.902036112178257,13.077399380804954,12.505816135084428,12.316173786053303,12.44349123461395,12.321138211382113,12.394756277695716,12.208149779735683,11.483531885073582,11.874820143884891,11.614341776667857,11.372638208537438,10.958950201884253,10.938851351351351,10.741219350563288,11.05934819897084
23,13.61796785304248,12.27572706935123,13.32620922384702,12.897297297297298,12.979178082191781,12.879187259747392,12.338701298701299,12.272822665267576,11.623188405797102,12.24163179916318,11.298118668596237,11.714638971315528,11.601398601398602,11.566216891554223,10.801115241635689,11.360560657322377,10.899906890130353,10.919588592800373,10.660333642261353,10.865079365079366,10.879512423816221,11.06555023923445,10.391738538356787,10.564764492753623,10.849694692343823,10.429982046678635,10.613708579210169,10.411974977658623,9.75,10.203810367744794,10.111455108359133,10.091954022988507,9.747763101832126,9.45945945945946,9.444260941370768,9.3301613570542
24,11.970680330202107,11.22284548699643,12.208419958419958,11.846887550200803,11.727227227227226,11.704339051463169,11.281370656370656,11.409429280397022,11.22059541239629,11.468656716417911,10.754769660307119,11.185291308500478,11.002874940105414,11.200293829578845,10.565257352941176,10.862956033676333,10.754083061129258,10.548327989005955,10.247292418772563,10.610778443113773,10.465634956759217,10.475492441594136,10.113941018766756,10.225033288948069,10.27068345323741,10.023539668700959,10.153676794363717,10.25588627276766,9.995577178239717,10.386188096319854,9.872042068361086,10.125056028686688,9.842197035745423,9.688974688974689,9.322994210090984,9.580589995724669
25,23.786137710898313,20.819031435853866,22.991273996509598,22.38799661876585,22.062132661628883,21.586920529801326,20.33899613899614,20.87691069991955,20.142412451361867,21.08285946385053,18.915204678362574,19.240058910162002,19.17862481315396,19.78560371517028,17.94747899159664,18.530085959885387,17.908901251738527,17.951882845188283,17.0521327014218,17.87421383647799,17.393689986282578,18.068085106382977,16.356396866840733,16.475665152498376,16.98650472334683,16.250962772785623,17.18610923803102,16.447180816591057,15.906649616368286,16.00702875399361,15.843350383631714,15.647318611987382,15.49561403508772,14.551744529863985,14.42056074766355,14.753762793497893
26,35.83310533515732,32.66561762391817,32.843213728549145,32.425954198473285,32.003051106025936,29.732857142857142,29.22369337979094,28.158935879945428,26.687136393018747,27.30678077682686,25.17953431372549,25.261107729762628,25.25569932224276,24.813072693952353,23.487031700288185,23.210826210826212,22.549639489739324,23.021996615905245,21.127378435517972,21.70752688172043,21.330843116328708,21.536847767616997,20.54170957775489,20.12143928035982,20.38224730631093,19.437284800787015,19.775733465937346,19.36417033773862,18.110185185185184,18.71135496183206,18.111943793911006,17.26426024955437,16.90061028770706,16.563573883161514,16.675150992234684,16.650586701434158
27,22.365831435079727,20.778519417475728,22.098556183301945,21.75,21.482526057633354,21.127659574468087,20.103724928366763,20.336680448907266,19.464932126696834,20.18086347724621,18.59773828756058,19.18131564400221,18.98284449363586,18.75138427464009,17.4076726342711,18.2016,17.505409582689335,17.588144329896906,16.594433399602387,17.06801007556675,17.086778968861665,17.12391636919939,16.28578431372549,15.938746438746438,16.14946445959104,15.96921596921597,16.345249755142017,15.902450744834214,15.265639589169002,15.933333333333334,15.193261581656527,14.995385325334563,14.985714285714286,14.251103265666373,14.38673787271918,14.288898796255015
28,28.117678381256656,25.19506172839506,26.171824104234528,25.528391167192428,25.88502024291498,24.449654112221367,23.579102281089035,22.8128612716763,21.75120606478291,22.91231884057971,20.84224422442244,21.28485254691689,21.04365345869711,20.624584717607974,19.69288860918817,19.554862842892767,19.160757946210268,18.89225181598063,18.142266824085006,18.646458583433372,18.356930398572278,18.674109837054917,17.381683731513082,17.58479863868406,17.853573503776875,16.914002205071665,17.547727272727272,16.827059465357337,15.973015873015873,16.640787315472934,16.115281501340483,15.521739130434783,15.191767068273093,14.868616757560734,14.701805758906783,14.861208187718422
29,36.222147651006715,32.64003511852502,34.307001795332134,34.37890974084004,33.30236634531113,31.685714285714287,30.697092084006464,30.55220228384992,29.236533957845435,30.169082125603865,27.75741839762611,27.471449487554906,27.429411764705883,27.314773570898293,25.24931506849315,25.712491277041174,24.538563829787233,24.766912257200268,23.36692506459948,23.890696161353286,23.891820580474935,23.6299674267101,22.28580285182889,21.892900120336943,21.968195718654435,21.41771394374626,22.531875,21.555622369212266,20.544237485448196,21.52877044215627,20.375,20.014831717056474,19.665173572228444,18.821274298056156,18.74771873322598,18.802281368821294
